员工ID,真实姓名,身份证号,上级ID
kzfy6789,郑福英,231025197004071896,klxy6789
ggy789,龚桂艳,231004196210209581,klxy6789
wl789,张磊,211223199106790261,klxy6789
tgx789,田桂霞,231025196503182694,klxy6789
tgx8,田桂霞,231025196503129034,tgx789
ydf6789,于德福,231025196308986530,klxy6789
xxl6789,熊晓琳,231004198612794631,klxy6789
syc6789,隋永存,372832196408604573,klxy6789
fgx6789,范桂香,231023196401027196,klxy6789
ggy678,龚桂艳,231004196210871235,klxy6789
cxm68,陈秀敏,231025196310201685,klxy6789
syc789,隋永存,372832196408469128,klxy6789
llp6789,刘丽萍,231025195801876023,klxy6789
zzl68,张磊,211223199106015469,klxy6789
zy68,祝艳,231025196504193675,klxy6789
ggy68,龚桂艳,231004196210182596,klxy6789
syc68,随永存,372832196408041796,klxy6789
ljf68,李君芬,231084196401972358,klxy6789
gxm6789,高宪美,231023196304342560,klxy6789
xxl68,熊晓琳,231004198612073419,klxy6789
zzl66,张磊,211223199106310648,klxy6789
lyh02,李玉华,231025197311803619,klxy6789
klxq0001,李秀芹,231023196106154369,lxy6789
kggy6789,龚桂艳,231004196210903725,lxy6789
mfz6789,孟凡忠,231084196310598362,lxy6789
lh6789,李华,231025196301206349,lxy6789
zyy68,祝艳,231025196504032875,lxy6789
hyc6668,胡玉霞,231084196304814367,hxq668
lyg001,李永国,230622196605213980,hxq668
lyg002,李永国,230622196605974038,lyg001
ljd001,梁娟德,222402196304209475,lyg002
wj0001,王静,231011197606826714,lyg001
sjr001,孙吉仁,231023198207197024,lyg001
rcc001,任翠翠,231002198305096718,sjr001
ljx0001,李景霞,231005197006519430,lyg001
xb0001,徐斌,231011197812104762,ljx0001
kxb001,徐斌,231011197812648325,lyg001
kwj0001,王静,231011197606459630,lyg001
shw001,沙焕伟,210102196504721496,lyg001
shw002,沙焕伟,210102196504567430,lyg001
dyf01,杜亚芬,230122197212098241,lyg001
shw003,沙焕伟,210102196504938205,lyg001
whx01,王海霞,231004197109093546,lyg001
lwd01,李伟东,220221198003613594,lyg001
sjr002,孙吉仁,231023198207402185,lyg001
lff668,刘连峰,220202197405547923,hxq668
pyp668,郝允鹏,231084198812642357,hxq668
jwc668,于凤华,231084196611792103,hxq668
hxb668,胡晓波,231002197806957168,hxq668
lxll668,李兴立,231004197305689375,hxq668
lxll6688,李兴立,231004197305098167,hxq668
lch668,蓝春华,510824197710593071,hxq668
meng668,单阿拉腾达来,152725197412541927,hxq668
zjj668,周建军,220303197010285674,hxq668
zf668,周粉,370784195606350621,zjj668
jh668,季红,210105196210271453,hxq668
zhg668,张恒刚,220421198110736891,hxq668
fsh668,封树红,222426196510248371,hxq668
chy668,陈怀勇,231084196604285904,hxq668
syl668,孙亚林,231084196212085291,hxq668
ghj668,高慧捷,231083195111459360,hxq668
lxy001,李祥业,622322199202359718,hxq668
hyc001,胡永春,620111198707863592,hxq668
kyfh668,于凤华,231084196611238504,hxq668
yfh8,于凤华,231084196611368472,kyfh668
kwyj6688,王彦杰,232126197305821670,hxq668
kzxy001,李祥业,622322199202761403,hxq668
klxy001,李祥业,622322199202149637,hxq668
wgy68,文桂艳,220881196801684052,klxy001
lch68,蓝春华,510824197710930462,klxy001
meng6,单阿拉腾达来,152725197412902856,klxy001
cfz68,陈凤芝,511129197012573416,klxy001
wcx68,王纯香,231025196609435961,klxy001
wyx88,尉云霞,150302196608561904,klxy001
wyx686,尉云霞,150302196608871520,klxy001
jsh68,贾素华,412801197202298760,klxy001
zhh68,张红红,340321198405835270,klxy001
sjf68,石剑锋,441425197810362780,zhh68
lq68,李琼,512922196501571428,zhh68
ll68,刘丽,412326196808243597,zhh68
zaj68,张爱军,332627197308046918,zhh68
dzb68,杜宗宝,370829195708179326,zhh68
lin68,李林,320723197909562483,zhh68
lgl68,李光亮,320723198005475930,zhh68
zaj66,张爱军,332627197308196528,zhh68
zzd68,赵震龙,210311197810729830,zhh68
hyc68,黄永聪,512532197609830456,zhh68
lin66,李林,320723197909981532,zhh68
gs68,高山,340421198210365947,zhh68
lgx68,李国喜,211282197710819425,gs68
xbc68,辛佰春,220322196006785492,gs68
tj68,韩晶,220322196912942056,xbc68
syg68,邵永贵,120102196807831092,xbc68
gqp68,郭启平,532124198611459836,xbc68
yyb68,周建军,220303197010692543,gs68
xpg68,徐沛广,340421197907297403,gs68
yyb66,袁玉保,410726198404215793,gs68
lin67,李林,320723197909237609,gs68
zxq68,周新全,532721195603294165,gs68
qqg68,其其格,152921196912243658,klxy001
cxy68,陈秀玉,350126196801781234,klxy001
lmy68,林美榆,350121196606209631,cxy68
zhy68,张宏英,220221196609537240,lmy68
ymy68,应美英,352101196910713648,lmy68
qgz68,钱光珠,350430195609056439,lmy68
cyj68,曹艳军,142326197310780529,lmy68
yjx68,楊金喜,M860244（7）034517,lmy68
lsj68,李慎江,360426197608780641,lmy68
wny68,吴暖英,352101196204813609,lmy68
gym68,高玉梅,622301196710193402,lmy68
xf68,许芳,330725196809892173,cxy68
lsy6,林少云,350121197307173298,cxy68
wjh68,王建华,622224197012265748,lsy6
wmj66,魏木金,352101197111173280,lsy6
fxm68,方喜梅,421122197106418906,cxy68
klhy6,刘海燕,220182197701568471,cxy68
cxy69,陈秀玉,350126196801361259,klhy6
cmy68,陈美云,350127197202708516,cxy68
cxy6,陈秀玉,350126196801208596,cmy68
gym6666,高玉梅,622301196710267158,cxy6
hyg68,黄永光,352101197107047369,klxy001
wmj68,魏木金,352101197111813025,klxy001
klsy68,林少云,350121197307180946,klxy001
wgy6,文桂艳,220881196801637081,klxy001
klsy66,林少云,350121197307285637,klxy001
meng66,单阿拉腾达来,152725197412167520,klxy001
lch6,蓝春华,510824197710146059,klxy001
klxy002,李祥业,622322199202057264,klxy001
dwx68,杜文秀,510221196612853617,klxy002
wyx6,尉云霞,150302196608957348,klxy002
sss68,石士生,371302198506589340,klxy002
hbj68,韩宝驹,440126195309428509,klxy002
wyh68,吴玉环,372924197302147253,klxy002
sxh68,孙孝洪,120223195411793021,wyh68
llh68,陆连海,452625197402837921,wyh68
klxy003,李祥业,622322199202249165,klxy002
jh68,季红,210105196210689413,klxy001
wgy88,文桂艳,220881196801061793,klxy001
zhg68,张恒刚,220421198110672851,klxy001
kzzh001,张志华,320625196701812394,hxq668
kjh668,季红,210105196210453617,hxq668
klch668,蓝春华,510824197710174863,hxq668
meng68,单阿拉腾达来,152725197412785624,hxq668
wyx68,尉云霞,150302196608269753,hxq668
ghj68,高慧捷,231083195111957126,hxq668
wy68,王艳,231005197404956213,hxq668
zfj68,朱凤娟,231003197611076832,hxq668
jsh5698,贾素华,412801197202642185,hxq668
kwy68,王艳,231005197404470168,hxq668
kldm668,刘冬梅,231005196108275134,hxq668
xjy68,徐景艳,152223197006647123,hxq668
dxl68,丁秀丽,232128196710475912,hxq668
wyy68,王英,231005197205018376,hxq668
dkh68,斗可华,232623196408701362,hxq668
zfj8,朱凤娟,231003197611851406,hxq668
jah68,金爱花,231011197701325917,hxq668
wyj68,王彦杰,232126197305476839,hxq668
ggf68,高桂芬,231003195008217849,hxq668
zjl68,张杰莲,231841965041267950,hxq668
zbz68,张本忠,231084197003270469,hxq668
xhl68,薛怀礼,231022196909328701,hxq668
lwx68,刘文学,231003194903061743,hxq668
yh68,喻红,231084196912098451,hxq668
zf68,周粉,370784195606857412,hxq668
yfy68,于凤云,231084196006328516,hxq668
jal68,金爱莲,231011197701159063,hxq668
zap68,张爱萍,230603196706960357,hxq668
zf66,周粉,370784195606641830,hxq668
zh01,张弘,231004197202921085,hxq668
fyf6668,范拥芳,320521197405205613,bsf001
xsf789,修世方,230304197306504936,bsf001
zjwb001,段伟,230831197409546390,bsf001
lmxb001,刘孟,230881198610075364,zjwb001
lm68,刘孟,230881198610054612,lmxb001
lyl01,李艳玲,230125198002371096,zjwb001
lhk01,李洪宽,230881199912450398,zjwb001
sxcb001,陈胜男,232303198404289305,bsf001
lyb0001,尹玉莹,232303199103703249,sxcb001
bsn0001,边思宁,232303198505238047,lyb0001
kwsm001,王淑梅,232303196006178203,lyb0001
yqf0001,尹秋丰,232303196902482936,lyb0001
wml001,王美霖,232303197406536810,yqf0001
mjq0001,马金泉,232303196808501274,lyb0001
dyl0001,狄蕴莉,232303196101153697,lyb0001
dyp0001,狄蕴萍,232303196511509137,lyb0001
kdyf002,狄蕴芳,232303197012504192,lyb0001
dxlb001,董秀岭,232303196702175204,sxcb001
kdyf001,狄蕴芳,232303197012538649,dxlb001
wxm001,王晓梅,232303198608590472,dxlb001
yx0001,杨雪,232303198611714850,dxlb001
dyh001,狄蕴红,232303197302864973,dxlb001
yb0001,于诚,232303198306965872,dxlb001
dyf8,狄蕴芳,232303197012861052,dxlb001
hxcb001,黄锡超,522601198512263859,sxcb001
lxb001,李晓斌,232303196809563870,sxcb001
ypl001,苑鹏翎,232303197308416835,lxb001
ypr001,苑朋荣,232303197208312058,lxb001
dyf001,狄蕴芳,232303197012718952,sxcb001
csn001,陈胜男,232303198404795341,sxcb001
ysj001,岳淑杰,232303196910987541,csn001
ln01,李娜,232303197906392765,csn001
yz001,杨震,232303198902875043,csn001
lfy001,刘凤艳,232303196106263407,csn001
kzyl001,赵英丽,231282198504210569,sxcb001
nww001,倪巍巍,232303197810089624,sxcb001
dyj0001,狄蕴杰,232303196401610283,sxcb001
xyhb001,夏英杰,232101197409296135,bsf001
zwf789,祝文隔,413022197703724091,bsf001
ycy188,姚春宇,231026199405751283,bsf001
wj188,王晶,230381198709095216,ycy188
ycb188,于传波,231026197404056927,ycy188
ycw188,于传伟,231027196403152834,ycy188
zl88,张玲,231027197203875960,ycy188
bxg001,白晓国,230381198205850734,bsf001
wlz01,王丽芝,231083195912815729,bxg001
ltt68,刘婷婷,231083198306951860,wlz01
jyx002,于金霞,231027196604148720,bxg001
zfz188,赵铭琦,232101197204358276,bxg001
kssq188,沈士清,232101196904692810,zfz188
klcl789,李春龙,332528198606198527,bxg001
klcl6789,李春龙,332528198606309685,klcl789
kzjh789,周建花,330728198111094753,klcl789
kwxj789,吴香君,332528197506706219,klcl789
mhm6789,毛火妹,332528197112793521,klcl789
kwwy1992,王文义,232722196802162078,bxg001
klyh789,刘勇华,231084196306839257,bxg001
kwww789,王文,370403197312394810,bxg001
xjm668,项锦梅,230602197405942163,bxg001
kwgp001,王国平,320624196407875609,bxg001
qhm001,祁汉美,320624196603148653,kwgp001
kzhl001,张洪林,320624196404819640,qhm001
xx001,许新,320624196002742389,kwgp001
szm5698,宋志敏,320624197107084975,kwgp001
tsx001,陶善霞,342422197208970245,szm5698
zm001,周敏,320683197801679283,tsx001
wgp5698,王国平,320624196407764159,kwgp001
kqhm001,祁汉美,320624196603823106,kwgp001
yjh001,易杰华,320624197406238941,kwgp001
kzhj001,张宏进,320624194908802695,kwgp001
qfy001,钱芳媛,320683198005369547,kwgp001
hwc001,黄卫冲,320683198002035876,kwgp001
czf002,陈志芳,110111195712504839,kwgp001
njx001,倪建霞,340827198211307569,kwgp001
xz001,徐忠,320624197401798541,kwgp001
cse001,曹淑娥,320624195401084931,kwgp001
njx002,倪建霞,340827198211871623,kwgp001
yjh002,易杰华,320624197406548916,kwgp001
xx002,许新,320624196002289036,kwgp001
gj001,葛军,320624197410796214,kwgp001
cj68,陈杰,320624196708821503,kwgp001
zyz68,朱永珍,320624193712802731,kwgp001
wgp8,王国平,320624196407165207,kwgp001
czy001,曹志瑜,320624195504329810,wgp8
dzp001,董志平,320624194712475926,wgp8
yj001,尹菊,320624197603687421,kwgp001
ygm001,姚光明,330902197906345810,kwgp001
kzwg789,祝文隔,413022197703895640,bxg001
kwmc789,王秘成,220603195807158947,bxg001
kzl7899,张丽,231027197309615237,bxg001
khl6668,赫莉,210102197101784613,bxg001
kfyf6668,范拥芳,320521197405619587,bxg001
krjy6668,任金艳,231027196809163829,bxg001
kycy188,姚春宇,231026199405968457,bxg001
kwyb18,王玉波,231026196912816204,bxg001
kwyb118,王玉波,231026196912842065,bxg001
ych666,刘春华,210402195701526809,bxg001
klch666,刘春华,210402195701742916,ych666
kzzg666,周志刚,231027196606412960,bxg001
kxjm666,项锦梅,230602197405269318,bxg001
kbxg003,白晓国,230381198205763154,bxg001
zwg8,祝文隔,413022197703901634,bxg001
kbxg004,白晓国,230381198205581437,bxg001
qxy999,曲新燕,220503196804398740,bsf001
ycg001,闫春光,220602196702870493,qxy999
yj9999,于杰,231102197101407231,bsf001
kbxg001,白晓国,230381198205261497,bsf001
xjm666,项锦梅,230602197405892453,bsf001
qh1992,秦浩,232722199211569302,bsf001
yjx001,于金霞,231027196604975423,bsf001
jah0001,姜爱华,231027195512560478,bsf001
jax0001,姜爱香,372801195307586207,bsf001
xll001,徐琳丽,320623199206756324,bsf001
wyl5698,魏永兰,320623195905328905,xll001
czf001,陈志芳,110111195712623058,xll001
qkx001,钱开祥,320624195101094518,xll001
gze001,顾子娥,320624195511968752,qkx001
qkx8,钱开祥,320624195101538214,qkx001
xhh001,奚海红,320623197211367925,xll001
cyy01,陈亚英,320623196409743210,xll001
cxq001,陈雪群,320623196207590462,xll001
qch001,瞿彩红,320623197011657824,xll001
wth01,王廷化,320827194611038259,xll001
zgl001,周国林,320623196007590186,xll001
zly01,曾来英,320623195603871024,xll001
sxw001,宋烯闻,320623199712036154,xll001
bxg002,白晓国,230381198205640397,bsf001
kwyb188,王玉波,231026196912270591,bxg002
klj188,李杰,231027196808467538,bxg002
txy598,陶秀英,231027196210893047,klj188
bxg003,白晓国,230381198205946208,bsf001
bxg004,白晓国,230381198205540739,bsf001
kbxg002,白晓国,230381198205163042,bsf001
tjz666,田君子,420881198908578432,kbxg002
kqh1992,秦浩,232722199211876913,kbxg002
wz5698,王哲,411123198912857320,kbxg002
klyx6668,李玉霞,650121197911759312,kbxg002
kwyb8,王玉波,231026196912407261,kbxg002
ljm0001,娄金明,232303199312982165,kbxg002
syq0001,孙艳秋,231282197503061735,kbxg002
kfx666,樊欣,230107197011254860,kbxg002
lm001,刘孟,230881198610468519,kbxg002
klj18,李杰,231027196808854932,kbxg002
lfy6789,刘凤英,370402195904120784,kbxg002
wxj6789,王锡娟,220602197809521087,kbxg002
wdy68,魏冬云,630105196801329674,kbxg002
wsl668,王淑麟,630104196706081734,kbxg002
cgp68,陈改萍,632801196702428957,kbxg002
qh92,秦浩,232722199211246817,kbxg002
wwj0001,王文静,370402198010584936,kbxg002
wlz003,王黎真,350221195508765048,kbxg002
laf002,林爱芳,350424196712541678,kbxg002
zxl6789,周晓琳,220602197009963812,kbxg002
cf668,陈芳,659001198202451703,kbxg002
lhy6,刘海燕,372928198706819342,kbxg002
ln68,李楠,320322195602501678,kbxg002
cdl68,陈冬林,231027196608143875,kbxg002
txy68,陶秀英,231027119621065418,kbxg002
wy686,王媛,230106197301516794,kbxg002
kbxg006,白晓国,230381198205597136,kbxg002
kbxg007,白晓国,230381198205075426,kbxg006
zhj5698,张海军,320683197902802947,bsf001
kbxg005,白晓国,230381198205876134,bsf001
wjl668,王家林,321123198108625437,bsf001
zcf666,赵春芳,210423197310259601,bsf001
xgf0001,辛桂凤,231027196309415976,xy9999
xjl001,谢晶兰,231027196503830659,xgf0001
wlq001,王莲琴,231027196210496318,xy9999
lsj789,李昭金,231026198512048957,xy9999
yhy0001,叶海燕,231027196106140386,lsj789
sbq001,宋博群,230381198901045167,xy9999
jhb789,姜海波,231027195702359846,xy9999
zzh0001,朱振海,230303195104538617,xy9999
zymg001,朱艳梅,230303195109835694,zzh0001
ljy598,吕菊英,230303195411573210,zzh0001
lal598,吕爱玲,230302195309693752,ljy598
yjh598,于静华,230302195804629083,lal598
lsc598,吕思春,230303196812017265,lal598
wfl598,王凤兰,230302195512901386,lal598
lxq598,林线秋,230306196609021987,lal598
hhk598,朱振海,230303195104451079,ljy598
gh0011,郭海,230604197304028974,xy9999
zqm0001,庄虔梅,231003196309482956,xy9999
zqm019,庄虔梅,231003196309217586,zqm0001
zqm598,庄虔梅,231003196309963045,zqm0001
csf001,陈树芬,510922196704157860,xy9999
csy001,陈素英,510922195406147308,xy9999
wsj888,王淑杰,231027196704495021,xy9999
xlj001,徐丽娟,231027195611134056,xy9999
gjh001,高景宏,230381200008213548,xy9999
cgh001,池桂花,231027196010642895,xy9999
zyq0001,赵艳秋,231027196408243608,xy9999
wjz001,吴金柱,232321198007172538,xy9999
lyx5869,吕月秀,231027196503280913,xy9999
lhq598,李洪芹,231027196912239587,lyx5869
llff5981,刘甫芹,231027195805589632,lyx5869
jhb598,姜海波,231027195702213509,lyx5869
jwjw598,姜雯,231026198710564807,lyx5869
yxl5988,于晓丽,231027197311807462,lyx5869
ywh598,于文华,231027196607614539,lyx5869
zqjk598,郑秋军,231027196408173485,lyx5869
ccf598,程彩峰,231027196201073492,lyx5869
zyp598,郑英平,330302196112865723,lyx5869
zyy598,张永,370502197609910537,zyp598
hhm598,郝河苗,140502196509582941,zyp598
Yyh598,杨爱华,330302195304796438,zyp598
yhd598,叶洪弟,330302195503534680,zyp598
Lq598,林琼,330329197801185732,zyp598
pyq598,潘云琴,332623197103269018,zyp598
Ch598,陈华,511202196806186479,zyp598
Pjf598,潘菊芬,332623195706394158,zyp598
wcl598,吴春兰,330325196302629054,zyp598
Ylm598,叶莲敏,330321196509894267,zyp598
wrr598,伍蕊蕊,330304198612396172,zyp598
zam598,朱爱妹,330382195911409328,zyp598
zxh598,朱秀华,330323196101830946,zam598
zzxd598,郑晓丹,330323197301876190,zyp598
lqr598,李秋蓉,513028195512142789,zyp598
wsy5981,王淑英,231027195212152908,lyx5869
hxh5982,何湘花,231027196511842617,lyx5869
wjy889,王君永,231027196503607382,xy9999
lyb598,刘亚彬,232326197307643720,wjy889
ygf5988,杨桂芬,231027197411456829,wjy889
hjz598,胡金柱,222302197301286190,wjy889
hcj598,胡春江,220881198503357624,hjz598
ycq598,于传庆,231027195304580132,wjy889
hxw,纪金梁,231027196309706149,wjy889
lhm598,李红梅,231027196311821367,wjy889
clj598,崔龙杰,230381198806423965,wjy889
yj598,于俊,231027195010490538,wjy889
cs598,丛森,231027196312439027,wjy889
sqjk598,孙庆军,230604197405689451,wjy889
ltlt598,兰廷,220106198708659814,wjy889
zqm5981,庄虔梅,231003196309037458,wjy889
yyl5981,杨玉兰,231027195503960458,wjy889
lzr598,李占荣,231027197208269485,wjy889
zfy5981,张凤友,231026196509984713,wjy889
lyh5988,刘艳红,230381197506153478,wjy889
wry001,王瑞云,211382196606175304,xy9999
qhc598,邱焕臣,231027196703207468,wry001
JJLL598,纪金梁,231027196309267534,wry001
jjm598,纪金梅,231027196509154237,wry001
jjm5981,纪金梅,231027196509176394,jjm598
xw578,谢玉香,230303196007604387,xy9999
hhx578,胡鸿,231027197012906145,xw578
yjlx578,尹菊林,231027194109105743,hhx578
hhh578,胡鸿,231027197012941032,hhx578
jhb7899,姜海波,231027195702519806,xy9999
gym589,于汉文,230102197008254897,xy9999
syx589,孙玉霞,230302196108703685,gym589
ljj589,李俊杰,230102197606417982,gym589
tyl589,佟艳玲,220204197109341207,gym589
wjf589,王景付,230622197608765032,tyl589
dxl589,邓小兰,610602197711896510,wjf589
lj589,李佳,370829199007834195,tyl589
zzh589,张之会,370923197009541073,lj589
zwg589,张文革,370923196706579146,zzh589
wxy589,王秀英,370923196811319450,lj589
lcx589,李春霞,152722197404568132,tyl589
wdm589,吴丁明,361121197207871935,lcx589
yyl589,杨友林,513221197704304792,tyl589
LWJ589,梁伟建,440421197605973402,tyl589
hbg589,胡炳刚,130925198112702368,tyl589
oyyq589,歐陽燕琼,7414747（1）294617,tyl589
gfj589,郭凤杰,220223197104128796,tyl589
